年出生,1966,-1,-1,-1
 原是东方市一所学校的老师,1966,东方市,东方市一所学校,-1
期间,2004.1-2013.11,-1,-1,-1
年,2005.-2012,-1,-1,-1
 三级高级法官,1962.1,上海市,-1,-1
 参加工作。张页川,1975.7,-1,-1,工作
 历任学员,1977.5,广州市,-1,-1
 历任演员,1995.9,广州市,-1,-1
获文学硕士学位,2001.07-2003.07,中国,-1,-1
 河北省委,2012.04,河北省,河北省委,-1
 获华中科技大学管理学院高级管理人员工商管理硕士学位,2011.06,-1,华中科技大学管理学院,-1
 西南师范大学化学系读书,1980.09-1984.07,-1,西南师范大学化学系,-1
年,2010,-1,-1,-1
：在哈尔滨工业大学机械工程系机电控制及自动化专业就读,1977.9-1987.6,哈尔滨市,哈尔滨工业大学机械工程系,-1
工学硕士以及工学博士学位,1977.9-1987.6,哈尔滨市,-1,-1
第十一届,2014.4,中华人民共和国,-1,-1
9,,-1,-1,-1
十一,2015.10,云南省,-1,-1
。,,-1,-1,-1
获管理经济学硕士学位,2001.07-2002.07,-1,-1,-1
 公共卫生主任医师,2009.10,-1,-1,主任
。,1998.03,重庆市,-1,-1
。,,-1,-1,-1
 省委党校行政管理专业毕业,1997.12,-1,省委党校,-1
 四川省交通学校读书；,1981.09-1985.07,四川省,四川省交通学校,-1
 遂宁市中区交通监理所；,1985.07-1987.05,遂宁市,遂宁市中区交通监理所,-1
任副大队长,1994.02,-1,-1,队长
任直属二大队大队长；,2005.08,-1,-1,队长
 期市厅级干部进修班学习,2009.09-2009.10,-1,-1,干部
 四川省大足县米粮乡文书,1983.04-1983.11,四川省,-1,文书
——,2014.07,-1,-1,-1
 陕西省乡镇企业经贸公司计财科出纳,1981.07,陕西省,-1,-1
副科长,1981.07,陕西省,-1,副科长
 南昌大学科学文化活动中心主任,2002.01,南昌大学科学文化活动中心,-1,主任
 先后在宁夏农学院,1981.09,-1,宁夏农学院,-1
西北农业大学,1981.09,-1,西北农业大学,-1
 宁夏回族自治区政府副主席,2013.01,宁夏回族自治区,-1,副主席
 宁夏回族自治区政府副主席,2013.07,宁夏回族自治区,-1,副主席
党组成员,2013.07,宁夏回族自治区,-1,成员
 挂职于温州市环保局,2005.7-2005.12,温州市,温州市环保局,-1
年,2007,-1,-1,-1
 这位漂亮而高贵的泰国公主到巴黎向许多业内前辈“取经”,2007,泰国,-1,-1
届东南亚运动会,2005.,东南亚,-1,-1
 尽管没有拿到金牌,2005.,东南亚,-1,-1
 姚学亮,2003.1,鹤壁市,-1,-1
 历任助研,1991,-1,-1,-1
副研,1991,-1,-1,-1
工业化与工业发展战略,2001,-1,-1,-1
科研管理等领域的研究。,2001,-1,-1,-1
卫生经济与卫生政策,2007-2012,-1,-1,-1
社会发展理论与社会政策,2007-2012,-1,-1,-1
廉政理论与实践。,2007-2012,-1,-1,-1
 北戴河分公司从总公司独立为北戴河供水总公司,2011.1,秦皇岛市北戴河区,北戴河分公司,-1
年,2012,-1,-1,-1
年成立,2011,-1,-1,-1
年,2012,-1,-1,-1
其中多部作品被改编为电视剧及广播剧,2011.,-1,-1,-1
并在多家报纸连载散文专栏。,,-1,-1,-1
 十一届全国妇联执委,2017.03,陕西省,十一届全国妇联执委,-1
 获哲学硕士学位,1985.09-1988.06,武汉市,-1,-1
年,2005.-2008,-1,-1,-1
 获哲学学士学位,1978.09-1982.07,重庆市,-1,-1
 《重庆大学报》主编,1997.06-2004.12,重庆市,重庆大学报,-1
 江苏工学院水力机械设计制造专业毕业后,1984.08-1993.09,江苏省,江苏工学院,-1
——,2017.02,-1,-1,-1
江苏省十届,,江苏省,-1,-1
 市四届,,江苏省,-1,-1
 确定为助教,1988.04,-1,-1,助教
第十九届中央候补委员。。,,-1,-1,委员
 另有任用。,2011.10,兴义市晴隆县,-1,-1
 2-3,2012.2,黔西南布依族苗族自治州,-1,-1
 在北京市宣武区财政局锻炼；,1988.11-1989.04,北京市,北京市宣武区财政局,-1
 在天津市蓟县财政局锻炼,1990.10-1991.04,天津市,天津市蓟县财政局,-1
期地厅级干部进修班学习,2009.09-2009.11,-1,-1,干部
期县委书记研修班学习,2014.11-2015.01,-1,-1,书记
5,,-1,-1,-1
助检员。,1979.12,南安市,-1,-1
——至今,2015.07,-1,-1,-1
起,2013.12,-1,-1,-1
 中共北京市第十届,2005.6-2005.8,北京市,中共,-1
 出生于北京市。,1959.10,北京市,-1,-1
毕业于北方交通大学应用数理系数学专业,1982.1,-1,北方交通大学,-1
年北京第十一届亚运会工作中荣立一等功,1990,北京市,-1,工作
" 两获""北京市优秀共青团干部""称号；",1990,"""北京市",-1,干部
在铁道部电气化工程局一处挂职,1995.10-1996.12,-1,铁道部电气化工程局,-1
 负责总务,1997.12,-1,-1,-1
校办产业,1997.12,-1,-1,-1
图书馆建设,1997.12,-1,-1,-1
现代化教育,1997.12,-1,-1,-1
信息化建设,1997.12,-1,-1,-1
体育教学,1997.12,-1,-1,-1
训练,1997.12,-1,-1,-1
群体活动,1997.12,-1,-1,-1
 毕业于陕西师范大学政教系政教专业,1982.7,陕西省,陕西师范大学政教系,-1
 获武汉大学“马克思主义哲学”专业硕士学位。,2007.6,武汉市,武汉大学,-1
 获华中科技大学哲学博士。,2014.12,-1,华中科技大学,-1
——,2013.11,-1,-1,-1
年,1994.-1995,-1,-1,-1
 年,1995.-2000,-1,-1,-1
任华夏银行,1995.-2000,-1,华夏银行,-1
 第十一届,2017.11,-1,-1,-1
 空军指挥学院政治指挥专业读书；,1986.09-1988.07,-1,空军指挥学院,-1
 起,1997.10,-1,-1,-1
 起,2003.05,-1,-1,-1
 起,2005.04,-1,-1,-1
获历史学学士学位。,1981.09,重庆市,-1,-1
 重庆市四次,2017.08,重庆市,-1,-1
二届,2017.08,重庆市,-1,-1
三届,2017.08,重庆市,-1,-1
。,,-1,-1,-1
 银南地区吴忠市早元乡工作,1983.07-1987.08,银南,-1,工作
—,2014.05,-1,-1,-1
部队战士,1977.-1982.,-1,-1,战士
副班长。,1977.-1982.,-1,-1,副班长
年,1982.-1983,-1,-1,-1
 鞍钢矿山公司齐大山铁矿汽运车间大型生产汽车驾驶员。,1982.-1983,-1,鞍钢矿山公司齐大山铁矿汽,-1
年,1983.-1987,-1,-1,-1
年,1987.-1988,-1,-1,-1
年,1988.-1993,-1,-1,-1
年,1993.-1996,-1,-1,-1
 鞍钢集团鞍山矿业公司齐大山铁矿扩建工程指挥部英文翻译。,1993.-1996,鞍山市,鞍钢集团鞍山矿业公司齐大山铁矿扩建工程指挥部,-1
年,1996.-2000,-1,-1,-1
年,2000.-2005,-1,-1,-1
年,2005.-2008,-1,-1,-1
年,2008.-2009,-1,-1,-1
年,2009.-2013,-1,-1,-1
 鞍钢集团矿业公司齐大山铁矿生产技术室采场公路管理业务主管。,2009.-2013,齐大山铁矿生产技术室采场公路,鞍钢集团矿业公司,-1
 鞍钢集团矿业公司齐大山铁矿生产技术室采场公路管理业务主管,2013.10,齐大山铁矿生产技术室采场公路,鞍钢集团矿业公司,-1
 1-2中国共产党第十八,2013.10,齐大山铁矿生产技术室采场公路,中国共产党,-1
年,1980.-1983,-1,-1,-1
报社总编辑；,2012.09-2013.04,-1,-1,总编辑
中国共产党第十八届,2014.12,-1,中国共产党,-1
6,,-1,-1,-1
年交通大学电机工程系毕业,1908-1985,-1,交通大学电机工程系,-1
年赴美国留学,1942,美国,-1,-1
水轮机制造及工厂管理,1942,美国,-1,-1
 精心安排了数十名我国电工技术及管理人员在美国培训实习,1945,美国,-1,-1
年初,1949,-1,-1,-1
 褚应璜拒绝国民党政府的高薪聘用,1949,-1,国民党,-1
年代,1958.,-1,-1,-1
 年加入中国共产党。褚应璜故居在嘉兴城内天官牌楼附近。,1985,璜故居,中国共产党,-1
 逝世于北京,1985.4,北京市,-1,-1
-,2017.11,-1,-1,-1
 获经济学硕士学位,2001.06,-1,-1,-1
——,2013.02,-1,-1,-1
次,2006.09-,-1,-1,-1
 年度“浙江省农村青年星火带头人”标兵,2003,浙江省,-1,-1
年度“全国农村青年创业致富科技兴农带头人”,2004,-1,-1,-1
 是优秀青年农业兴业领头人代表,2004,玉林市兴业县,-1,代表
 云南省军区服役,1976.12-1987.12,云南省军区,-1,-1
军官,1976.12-1987.12,云南省军区,-1,-1
 内瓦国际关系学院进修,1989.09-1990.10,-1,内瓦国际关系学院,-1
 副司级,2006.09,-1,-1,-1
 驻法国使馆二秘,2000.01-2000.06,-1,驻法国使馆二秘,-1
 驻法国使馆一秘,2000.06-2004.02,-1,驻法国使馆,-1
周年暨到任招待会,2016.09,-1,-1,-1
在省政府法制办工作,1998.7-2002.8,-1,-1,工作
 任科员,1998.7-2002.8,-1,-1,科员
副主任科员,1998.7-2002.8,-1,-1,副主任
 在云南大学西南边疆少数民族研究中心,2004.9-2008.6,云南省,云南大学西南边疆少数民族研究中心,-1
 年毕业于太原重型机械学院。,1982,太原市,太原重型机械学院,-1
年,2003,-1,-1,-1
 广东省从来自省内外的,2003,广东省,-1,-1
 名副厅级领导干部,2000,-1,-1,干部
 获学士学位,1979.9-1984.7,辽源市西安区,-1,-1
联邦德国Kiel大学医学院进修精神病学,1990.9-1992.3,-1,联邦德国Kiel大学医学院,-1
 获医学博士学位,1995.9-1998.6,辽源市西安区,-1,-1
 在山东医学院攻读硕士学位；,1978.8,山东省,山东医学院,-1
 在挪威奥斯陆大学国家医院攻读博士学位；,1983.8,-1,挪威奥斯陆大学国家医院,-1
 经中共教育部党组研究并与中共山东省委商得一致,2013.3,山东省,中共教育部党组,-1
 期间：,1994.08-2000.03,-1,-1,-1
 在北京大学公共管理学院攻读硕士；,2005.6-2008.7,北京市,北京大学公共管理学院,-1
 期间：,2008.07-2011.04,鄂尔多斯市,-1,-1
 在内蒙古大学公共管理学院攻读博士；,2009.5-2013.6,-1,内蒙古大学公共管理学院,-1
毕业于中央党校经济管理专业,2002.7,-1,中央党校,-1
 第一学历：高中,2002.7,-1,-1,-1
出生,1962.8,-1,-1,-1
 籍贯鄂托克前旗,1962.8,鄂托克前旗,-1,-1
参加工作,1983.8,-1,-1,工作
甘南藏族自治州河曲马场工作,1980.12-1986.12,甘南藏族自治州,-1,工作
年,1970.-1971,-1,-1,-1
 下放劳动,1970.-1971,-1,-1,劳动
年,1971.-1974,-1,-1,-1
副指挥；,1971.-1974,北京市,-1,-1
年,1974.-1981,-1,-1,-1
至1989年,1988.1,-1,-1,-1
 任北京市政府顾问,1989.-1993.,北京市,-1,顾问
至1997年,1994.8,-1,-1,-1
 临洮师范普师学生,1992.09-1996.08,定西市临洮县,-1,学生
 1-2,2015.2,河北省,-1,-1
时,1970.,-1,-1,-1
 依《南北联合声明》,1972.7,-1,-1,-1
年,1973,-1,-1,-1
接班,1974.2,-1,-1,-1
年,1977,-1,-1,-1
 与金英柱来往过密的金东奎,1977,金华市金东区,-1,-1
李勇武,1977,金华市金东区,-1,-1
柳章植等党和军方高层人士却遭到清洗。黄长烨的回忆录认为,1977,金华市金东区,-1,-1
构不成威胁,1993.,-1,-1,-1
年开始再也见不到金英柱和金圣爱的消息,1998,-1,-1,-1
 对外的解,1998,-1,-1,-1
。,2011.12,-1,-1,-1
 据朝鲜中央电视台播出节目的画面,2011.12,-1,朝鲜中央电视台,-1
 这是金英柱事隔多年再次出现在媒体上,2011.12,-1,-1,-1
出生于湖北省石首市高基庙桥堰堤村,1933.7,湖北省,-1,-1
 解放前考入石首中学读书,1933.7,焦作市解放区,石首中学,-1
加人中国新民主主义青年团,1950.12,新民市,中国新民主主义青年团,-1
参加中国人民解放军,1951.7,焦作市解放区,中国人民解放军,-1
年加人中国共产党。刘精松一贯以“团结,1954,-1,中国共产党,-1
勤奋,1954,-1,-1,-1
正派,1954,-1,-1,-1
从容”的精神自勉,1954,-1,-1,-1
 经过军校培训和在实践中的勤奋努力,1954,-1,-1,-1
 黑龙江省大兴安岭发生特大森林火灾,1987.5,黑龙江省,-1,-1
余次,1985.,-1,-1,-1
参加中国人民解放军,1951.7,焦作市解放区,中国人民解放军,-1
 为第7步兵学校学员。,1951.7,焦作市解放区,-1,-1
 加入中国共产党。,1954.2,-1,中国共产党,-1
 任沈阳军区司令员,1985.6,沈阳军区,-1,司令员
 任兰州军区司令员,1992.11,兰州军区,-1,司令员
 退役。,1998.12,-1,-1,-1
年被授予中将军衔。,1988,-1,-1,-1
 晋升为上将军衔,1994.5,-1,-1,-1
 中共第12,1994.5,-1,中共第12,-1
第13,1994.5,-1,-1,-1
第14,1994.5,-1,-1,-1
年,1981,-1,-1,-1
 毕业于台州卫校。,1981,台州市,台州卫校,-1
年,1981.-1988,-1,-1,-1
 在临海市杜桥镇医院做内科医士。,1981.-1988,临海市,临海市杜桥镇医院,-1
年,1988.-1996,-1,-1,-1
年至今,1996,-1,-1,-1
 年本科毕业于中国农业大学。,1994,-1,中国农业大学,-1
年至今供职于青海省社会科学院,1995,青海省,青海省社会科学院,-1
 4,2017.9,娄底市,-1,-1
 中国人民大学法律系本科生,1980.09,-1,中国人民大学,-1
 最高人民检察院法纪检察厅,1986.08,-1,最高人民检察院法纪检察厅,-1
办公厅助检员。,1986.08,-1,-1,-1
加入中国共产党。,1962.,-1,中国共产党,-1
年在南江中学高中毕业,1962,巴中市南江县,南江中学,-1
年,1995,-1,-1,-1
 年被中央军委授予中国人民解放军少将军衔。中国作家协会会员。,1993,焦作市解放区,中央军委,-1
 由韩亨林接任。曾在解放军政治学院,2008.8,焦作市解放区,解放军政治学院,-1
西安政治学院,2008.8,辽源市西安区,西安政治学院,-1
南京政治学院,2008.8,南京市,南京政治学院,-1
国防大学和中央党校,2008.8,南京市,国防大学,-1
年率部参加自卫还击,1979,-1,-1,-1
保卫边疆作战,1979,保,-1,-1
年率部参加北京戒严,1989,北京市,-1,-1
 航空工业部125厂助工；,1982.2,-1,航空工业部125厂,-1
 任局党组成员；,1998.11,-1,-1,成员
出生,1970.11,-1,-1,-1
 浙江杭州人,1970.11,浙江省,-1,-1
加入中国共产党,1994.5,-1,中国共产党,-1
参加工作,1994.8,-1,-1,工作
 华东师范大学数学专业本科毕业,1994.8,-1,华东师范大学,-1
 考取湖南大学公共管理学院MPA专业,2004.,湖南省,湖南大学公共管理学院MPA,-1
—,2016.07,-1,-1,-1
参加工作后,1980.09,-1,-1,工作
 ——山西省纪委正厅级检查员,2016.11,山西省,山西省纪委,-1
获工商管理硕士学位,2005.08-2010.07,北京市,-1,-1
获经济学博士学位,2012.09-2015.06,-1,-1,-1
 黑龙江省大庆市让胡路区喇嘛甸镇组织干事,1984.07,黑龙江省,-1,干事
 厂第三车间,1968.12--1984.5,-1,-1,-1
生产计划科工人,1968.12--1984.5,-1,-1,工人
计划调度,1968.12--1984.5,-1,-1,-1
综合计划员。,1968.12--1984.5,-1,-1,计划员
 石家庄市物资局业务科,1984.6--1991.5,石家庄市,石家庄市物资局业务科,-1
信息情报处,1984.6--1991.5,石家庄市,信息情报处,-1
中华人民共和国物资部体制法规司行业处,1991.6--1993.8,-1,中华人民共和国物资部体制法规司行业处,-1
综合管理司审批处,1991.6--1993.8,-1,-1,-1
 先后从事行业法律法规,1991.6--1993.8,-1,-1,-1
重要生产资料经营审批,1991.6--1993.8,-1,-1,-1
期货交易,1991.6--1993.8,-1,-1,-1
 赴四川省凉山彝族自治州挂职扶贫。,1993.9--1994.9,四川省,-1,-1
拍卖从业人员培训,1994,-1,-1,-1
拍卖师考试考核认定及管理,1994,-1,-1,-1
年,1998.-2011,-1,-1,-1
年起,2012,-1,-1,-1
 任易极环中拍卖有限公司首席拍卖师,2012,-1,易极环中拍卖有限公司,-1
。,,-1,-1,-1
第十九届中央候补委员。。,,-1,-1,委员
获工学博士学位,2002.09-2010.06,-1,-1,-1
 湖南省湘钢第一炼钢厂干部。,1982.08,湖南省,-1,干部
 新疆吉木乃县县长助理。,1999.07,新疆,-1,县长助理
年,1951,-1,-1,-1
 随夏家班进入汉口民众乐园演出。,1951,汉口民众乐园,-1,-1
年,1953,-1,-1,-1
 进入武汉市杂技团,1953,武汉市,武汉市杂技团,-1
年,1954,-1,-1,-1
 应邀赴京拍电影《中国杂技艺术表演》,1954,京,-1,-1
年,1957,-1,-1,-1
 参加莫斯科第六届世界青年联欢节,1957,莫斯科,-1,-1
年,1959,-1,-1,-1
 获阿富汗政府独立勋章。,1959,-1,-1,-1
年,1960,-1,-1,-1
 练成《顶碗》高难度动作“单层双飞燕”,1960,-1,-1,-1
“双层双飞燕拐子顶”,1960,-1,-1,-1
“衔水转顶”,1960,-1,-1,-1
“单手顶”,1960,-1,-1,-1
“脚面夹碗”。,1960,-1,-1,-1
年,1966,-1,-1,-1
 被西哈努克亲王授予一级艺术勋章。,1966,-1,-1,-1
年,1978,-1,-1,-1
 被授予巴西国会勋章。,1978,-1,巴西国会,-1
年,1981,-1,-1,-1
年,1984,-1,-1,-1
年,1991,-1,-1,-1
 被编入《英国剑桥名人传记》。安庆市人民政府授予“伯乐奖”。,1991,英国,-1,-1
年,1992,-1,-1,-1
 武汉杂技厅建成。第一届中国武汉国际杂技节举行,1992,中国,武汉杂技厅,-1
年,1995,-1,-1,-1
 被苏丹共和国总统授予苏丹艺术,1995,苏丹共和国,-1,-1
文学与科学荣誉勋章。,1995,苏丹共和国,-1,-1
年,1997,-1,-1,-1
 个人传略被收入《世界华人文学艺术界名人录》。,1997,华,-1,-1
周年之际,2004.,-1,-1,-1
 期培训一班学习,2004.02-2004.07,-1,-1,学习
获工商管理硕士学位,2011.10-2014.01,天津市,-1,-1
年,1964.-1968,-1,-1,-1
年,1968.-1970,-1,-1,-1
 在部队农场锻炼。,1968.-1970,-1,-1,-1
年,1970.-1979,-1,-1,-1
 在中国国际旅行社天津分社任翻译,1970.-1979,天津市,中国国际旅行社天津分社,-1
年,1973.-1976,-1,-1,-1
年,1979.-1983,-1,-1,-1
 在中国驻法国使馆文化处,1979.-1983,-1,中国驻法国使馆文化处,-1
年,1983.-1988,-1,-1,-1
年,1989.-1992,-1,-1,-1
年,1993.-1995,-1,-1,-1
年,1998.-2003,-1,-1,-1
 卸任,2005.11,-1,-1,-1
年来到苏州,2003,苏州市,-1,-1
 充分吸取苏派玉雕的工艺特点,2003,苏州市,-1,-1
 1-3,2004.,-1,-1,-1
 台“爆果汽”杯街舞大赛成都分赛区单人季军,2003.,成都市,爆果汽”,-1
 台“爆果汽”杯团体亚军,2003.,-1,爆果汽”,-1
 台“双星”杯全国街舞大赛团体冠军,2004.,台,双星,-1
 台“双星”杯全国街舞大赛团体冠军,2005.,台,双星,-1
 台“双星”杯全国街舞大赛成都赛区担任舞蹈评委,2005.,台,双星,-1
 台“双星”杯全国街舞大赛沈阳赛区担任舞蹈评委,2005.,沈阳市,台“双星,-1
" 年""KeepOnDance""全国街舞大赛单人亚军",2005,-1,"""KeepOnDance""",-1
" 年""KeepOnDance""团体亚军",2006,-1,"""KeepOnDance""团体亚军",-1
 年天津第一届街舞大赛冠军,2005,天津市,-1,-1
 年全国“演舞会”BBOYBATTLE全国亚军,2007,-1,全国亚军,-1
 年全国“交银理财杯”电视舞蹈大赛街舞评委,2007,-1,全国“交银理财杯”电视舞蹈大赛街舞评委,-1
 年全国“动感地带”街舞大赛全国总决赛评委,2008,-1,-1,-1
 冠军演出照国际荣誉：,2008.,-1,-1,-1
 年国际BOTY上海赛区团体亚军,2005,上海市,亚军,-1
 年深圳欢乐谷国际街舞大赛团体冠军,2006,深圳市,-1,-1
